theta,followerNo,deviation
41.760000000000005,2.0,0.038159776742472395
41.760000000000005,3.0,0.044516046557165234
42.12,0.0,0.026449541771399687
42.12,1.0,0.03239800097047851
42.12,2.0,0.03779844548405631
42.12,3.0,0.044089587053565804
42.48,0.0,0.025941126923841207
42.48,1.0,0.03200128969516669
42.48,2.0,0.03743658852625753
42.48,3.0,0.04366918217546489
42.839999999999996,0.0,0.02542259262422686
42.839999999999996,1.0,0.03159886240117027
42.839999999999996,2.0,0.037073902762559285
42.839999999999996,3.0,0.04325436987002984
43.2,0.0,0.024893667930468766
43.2,1.0,0.031190503694838778
43.2,2.0,0.03671009514245993
43.2,3.0,0.0428447037787274
43.56,0.0,0.02435407559409386
43.56,1.0,0.03077599880861248
43.56,2.0,0.03634488202134456
43.56,3.0,0.04243975275299805
43.92,0.0,0.023803531814468926
43.92,1.0,0.030355133243755272
43.92,2.0,0.03597798853896794
43.92,3.0,0.04203910036307734
44.28,0.0,0.02324174599313933
44.28,1.0,0.029927692430091746
44.28,2.0,0.03560914802553983
44.28,3.0,0.04164234440292258
44.64,0.0,0.022668420487416796
44.64,1.0,0.029493461401461918
44.64,2.0,0.03523810143457329
44.64,3.0,0.04124909639359098
45.0,0.0,0.02208325036304215
45.0,1.0,0.02905222448593836
45.0,2.0,0.03486459680146625
45.0,3.0,0.040858981087338986
45.36,0.0,0.02148592314553799
45.36,1.0,0.028603765009504567
45.36,2.0,0.03448838872688098
45.36,3.0,0.04047163597436487
45.72,0.0,0.020876118570281488
45.72,1.0,0.028147865012506657
45.72,2.0,0.034109237883948484
45.72,3.0,0.04008671079382431
46.08,0.0,0.02025350833056061
46.08,1.0,0.027684304977553253
46.08,2.0,0.03372691054837107
46.08,3.0,0.03970386705066353
46.440000000000005,0.0,0.01961775582399561
46.440000000000005,1.0,0.02721286356844521
46.440000000000005,2.0,0.03334117815051574
46.440000000000005,3.0,0.039322777539473996
46.79999999999999,0.0,0.018968515896773397
46.79999999999999,1.0,0.02673331737895479
46.79999999999999,2.0,0.0329518168484455
46.79999999999999,3.0,0.03894312587648674
47.160000000000004,0.0,0.018305434585854652
47.160000000000004,1.0,0.026245440690974675
47.160000000000004,2.0,0.03255860712117542
47.160000000000004,3.0,0.03856460604064216
47.52,0.0,0.017628148858675363
47.52,1.0,0.02574900524117041
47.52,2.0,0.03216133338104843
47.52,3.0,0.038186921924434625
47.88,0.0,0.016936286350940577
47.88,1.0,0.025243779995698823
47.88,2.0,0.03175978360460263
47.88,3.0,0.0378097868952616
48.24,0.0,0.016229465101876173
48.24,1.0,0.024729530932111388
48.24,2.0,0.03135374898093701
48.24,3.0,0.03743292336775239
48.599999999999994,0.0,0.015507293287139401
48.599999999999994,1.0,0.024206020828299035
48.599999999999994,2.0,0.030943023576755824
48.599999999999994,3.0,0.03705606238743586
48.96,0.0,0.014769368949804296
48.96,1.0,0.023673009057609384
48.96,2.0,0.030527404017466786
48.96,3.0,0.03667894322620313
49.32000000000001,0.0,0.014015279729057806
49.32000000000001,1.0,0.023130251389862355
49.32000000000001,2.0,0.030106689183388102
49.32000000000001,3.0,0.036301312989588386
49.68000000000001,0.0,0.013244602586877097
49.68000000000001,1.0,0.022577499797945766
49.68000000000001,2.0,0.02968067992050072
49.68000000000001,3.0,0.035922926236224395
50.03999999999999,0.0,0.012456903533412333
50.03999999999999,1.0,0.022014502269394498
50.03999999999999,2.0,0.029249178764943817
50.03999999999999,3.0,0.03554354460941278
50.400000000000006,0.0,0.011651737350057978
50.400000000000006,1.0,0.021441002622835992
50.400000000000006,2.0,0.02881198968060117
50.400000000000006,3.0,0.03516293648085567
50.76,0.0,0.010828647312121298
50.76,1.0,0.02085674032888374
50.76,2.0,0.028368917809249883
50.76,3.0,0.0347808766065989
51.120000000000005,0.0,0.009987164910155943
51.120000000000005,1.0,0.02026145033519855
51.120000000000005,2.0,0.02791976923246553
51.120000000000005,3.0,0.034397145794990536
51.480000000000004,0.0,0.009126809570781269
51.480000000000004,1.0,0.019654862895681635
51.480000000000004,2.0,0.027464350744933252
51.480000000000004,3.0,0.03401153058661999
51.839999999999996,0.0,0.008247088377892453
51.839999999999996,1.0,0.019036703403389588
51.839999999999996,2.0,0.027002469638393034
51.839999999999996,3.0,0.03362382294605659
52.199999999999996,0.0,0.007347495793664116
52.199999999999996,1.0,0.01840669222703628
52.199999999999996,2.0,0.026533933495825668
52.199999999999996,3.0,0.03323381996517538
52.559999999999995,0.0,0.006427513381515926
52.559999999999995,1.0,0.017764544551230887
52.559999999999995,2.0,0.02605854999543533
52.559999999999995,3.0,0.032841323577974535
52.92000000000001,0.0,0.005486609529961495
52.92000000000001,1.0,0.01710997021993288
52.92000000000001,2.0,0.025576126723708015
52.92000000000001,3.0,0.032446140286474634
53.279999999999994,0.0,0.004524239179526823
53.279999999999994,1.0,0.016442673583410006
53.279999999999994,2.0,0.025086470997460086
53.279999999999994,3.0,0.03204808089758249
53.64000000000001,0.0,0.0035398435527920213
53.64000000000001,1.0,0.015762353348484748
53.64000000000001,2.0,0.024589389694085195
53.64000000000001,3.0,0.031646960270649505
54.0,0.0,0.0025328498885497375
54.0,1.0,0.01506870243217806
54.0,2.0,0.024084689089930222
54.0,3.0,0.031242597075392897
54.36,0.0,0.0015026711813024285
54.36,1.0,0.01436140781862516
54.36,2.0,0.02357217470607731
54.36,3.0,0.03083481355991191
54.72,0.0,0.0004487059270239513
54.72,1.0,0.013640150419530261
54.72,2.0,0.023051651161607012
54.72,3.0,0.030423435328526427
55.08,0.0,-0.0006296621233836674
55.08,1.0,0.012904604938067443
55.08,2.0,0.02252292203361872
55.08,3.0,0.030008291129124842
55.44,0.0,-0.0017330642021615716
55.44,1.0,0.012154439736548284
55.44,2.0,0.021985789723871108
55.44,3.0,0.02958921264974501
55.8,0.0,-0.0028621467517346844
55.8,1.0,0.011389316707692831
55.8,2.0,0.021440055331825913
55.8,3.0,0.02916603432397391
56.16,0.0,-0.004017571640682505
56.16,1.0,0.01060889115012742
56.16,2.0,0.020885518533586556
56.16,3.0,0.028738593145029245
56.519999999999996,0.0,-0.00520001636525258
56.519999999999996,1.0,0.009812811647882835
56.519999999999996,2.0,0.020321977466792873
56.519999999999996,3.0,0.02830672848808602
56.88000000000001,0.0,-0.006410174235931265
56.88000000000001,1.0,0.009000719954534553
56.88000000000001,2.0,0.01974922862100037
56.88000000000001,3.0,0.0278702819406087
57.24,0.0,-0.007648754546021763
57.24,1.0,0.008172250881986809
57.24,2.0,0.01916706673330726
57.24,3.0,0.02742909714024977
57.60000000000001,0.0,-0.008916482720746188
57.60000000000001,1.0,0.007327032194415217
57.60000000000001,2.0,0.018575284689207106
57.60000000000001,3.0,0.026983019620317794
57.959999999999994,0.0,-0.010214100443770135
57.959999999999994,1.0,0.006464684507462515
57.959999999999994,2.0,0.017973673428458792
57.959999999999994,3.0,0.026531896662036925
58.32,0.0,-0.011542365759275697
